"species","latitud","longitd","site_nm","precisn","rcrdng_","smplng_","isltn_p","substrt","dss_sym","id_mthd","country","year","prmss_t","host","habitat","nrsry_E","nursery","forest","agrcltr","grdn_mn","pnt_f_n","refernc","contact","athrshp","folder"
"Phytophthora ramorum",51.01322984,-1.458257102,"SU3810023900","1",NA,NA,NA,NA,"One large bush showing suspicious symptoms - please test     faint +ve - lfd not avalible to send","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Stranvaesia nussia",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.57925353,-2.824602743,"SD4550009500","1",NA,NA,NA,NA,"Please can you test the sample for Pr/Pk.  Positive LFD.  Plants are on hold at the garden centre.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Shop","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",54.39835106,-2.908724782,"NY4110000700","1",NA,NA,NA,NA,"Faint LFD + on Pieris japonica. Leaves from same plant. Little material to sample. Suspect: Phytophthora spp. NY4103900774.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Pieris",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",54.39835106,-2.908724782,"NY4110000700","1",NA,NA,NA,NA,"Faint LFD + on Pieris japonica. Leaves from same plant. Little material to sample. Suspect: Phytophthora spp. NY4103900774.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Pieris",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.21688961,-5.029085124,"SW8400039600","1",NA,NA,NA,NA,"sample 5JB 10/4/14 SW83822 39543 SYMPT LFD-v3 Jon     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.21688961,-5.029085124,"SW8400039600","1",NA,NA,NA,NA,"sample 3JB 22/4/14 SW83738 39572 NON SYMP LFD+ve Jon     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.21688961,-5.029085124,"SW8400039600","1",NA,NA,NA,NA,"sample 5JB 10/4/14 SW83822 39543 SYMPT LFD-v3 Jon     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Rhododendron",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.21688961,-5.029085124,"SW8400039600","1",NA,NA,NA,NA,"sample 3JB 22/4/14 SW83738 39572 NON SYMP LFD+ve Jon     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Rhododendron",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.05003234,-0.196642948,"TQ2650029400","1",NA,NA,NA,NA,"Please test for P.ramorum     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Kalmia",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.52719965,-1.518748129,"SE3200003500","1",NA,NA,NA,NA,"Estate manager reports positive for Phytophthora with LFD kit, but I have been unable to get positive myself (not helped by sub-zero temps), so am sending sample in anyway.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.30503504,-4.777655585,"SX0230048700","1",NA,NA,NA,NA,"AP1 29/5/14
Grid Ref: SX04806 54865     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Camellia sinensis",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.30503504,-4.777655585,"SX0230048700","1",NA,NA,NA,NA,"Sample AP6 16/6/14
Grid Ref: SX04824 54894
Inspector: Ann Payne     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Camellia sinensis",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.30503504,-4.777655585,"SX0230048700","1",NA,NA,NA,NA,"AP5 29/5/14
Grid Ref: SX04930 54802     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Magnolia grandiflora",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.30503504,-4.777655585,"SX0230048700","1",NA,NA,NA,NA,"AP2 29/5/14
Grid Ref: SX04774 54848     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Viburnum plicatum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.30503504,-4.777655585,"SX0230048700","1",NA,NA,NA,NA,"Sample AP2 28/7/14
Outdoor Area
Grid Ref: SX05068 54745
Inspector: Ann Payne     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Hamamelis",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.30503504,-4.777655585,"SX0230048700","1",NA,NA,NA,NA,"Sample JW1, 19/08/2014, Eden Project, Grid ref: SX04754 54788, client LFD+ve     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Hamamelis",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",54.35611463,-3.381736534,"SD1030096500","1",NA,NA,NA,NA,"Rhododendron sp. +ve LFD. SD1017896623.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",54.35611463,-3.381736534,"SD1030096500","1",NA,NA,NA,NA,"Rhododendron sp. +ve LFD. SD1017896623.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Rhododendron",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",54.66268986,-3.373519851,"NY1150030600","1",NA,NA,NA,NA,"suspect SOD     Small areas of brown markings on the leave swhich gacve a positive on the LFD kit.","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Shop","Camellia japonica",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",54.66268986,-3.373519851,"NY1150030600","1",NA,NA,NA,NA,"lfd POSITIVE     blackening of stem and strong positive on LFD.","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Shop","Rhododendron hybrids",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",54.66268986,-3.373519851,"NY1150030600","1",NA,NA,NA,NA,"lfd POSITIVE     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Shop","Rhododendron hybrids",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Severe dieback throughout bushes.Unable to obtain +ve lfd.please test soil,root stem for PR or causal pathogen     Phytophthora ramorum:  This sample appeared to have been dead for quite some time therefor the cause of death is not known. Nectria was det","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Viburnum farreri",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Severe dieback throughout bushes.Unable to obtain +ve lfd.please test soil,root stem for PR or causal pathogen     Phytophthora ramorum:  This sample appeared to have been dead for quite some time therefore the cause of death is not known.  The sample wa","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Viburnum farreri",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Severe dieback throughout bushes.Unable to obtain +ve lfd.please test soil,root stem for PR or causal pathogen     Phytophthora ramorum:  This sample appeared to have been dead for quite some time therefore the cause of death is not known. The sample was","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Viburnum farreri",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Roots and soil tested and gave weak +ve lfd. Severe shoot and foliar dieback resembling PR.Please can the pathogen be Identified if not PR?     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Viburnum tinus",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Severe dieback -unable to obtain LFD +ve from shoot and leaf samples so sending soil/root sample     Phytophthora ramorum:  This sample appeared to have been dead for quite some time therefore the cause of death is not known. The sample was baited. Phyto","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Viburnum tinus",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Shoot tips and petioles blackened in bottom of pit by garden rubbish tip
AJLS09 SJ4459438397 3/10/14     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Severe dieback throughout bushes.Unable to obtain +ve lfd.please test soil,root stem for PR or causal pathogen     Phytophthora ramorum:  This sample appeared to have been dead for quite some time therefor the cause of death is not known. Nectria was det","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Viburnum farreri",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Severe dieback throughout bushes.Unable to obtain +ve lfd.please test soil,root stem for PR or causal pathogen     Phytophthora ramorum:  This sample appeared to have been dead for quite some time therefore the cause of death is not known.  The sample wa","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Viburnum farreri",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Severe dieback throughout bushes.Unable to obtain +ve lfd.please test soil,root stem for PR or causal pathogen     Phytophthora ramorum:  This sample appeared to have been dead for quite some time therefore the cause of death is not known. The sample was","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Viburnum farreri",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Roots and soil tested and gave weak +ve lfd. Severe shoot and foliar dieback resembling PR.Please can the pathogen be Identified if not PR?     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Viburnum tinus",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Severe dieback -unable to obtain LFD +ve from shoot and leaf samples so sending soil/root sample     Phytophthora ramorum:  This sample appeared to have been dead for quite some time therefore the cause of death is not known. The sample was baited. Phyto","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Viburnum tinus",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Shoot tips and petioles blackened in bottom of pit by garden rubbish tip
AJLS09 SJ4459438397 3/10/14     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"woodland","Rhododendron ponticum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.10840088,-5.117348607,"SW7720027800","1",NA,NA,NA,NA,"sample 1JB 8/9/14 SW77354 27985 Rhodo near gate.LFD+ve.Jon     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.10840088,-5.117348607,"SW7720027800","1",NA,NA,NA,NA,"sample 2JB 8/9/14 SW77257 27769 Jon     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.10840088,-5.117348607,"SW7720027800","1",NA,NA,NA,NA,"sample 3JB 8/9/14 SW77200 27729 LFD+ve Jon     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.10840088,-5.117348607,"SW7720027800","1",NA,NA,NA,NA,"sample 4JB 8/9/14 SW77212 27721 Jon     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2014,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
